account_id,principal_amount,outstanding_amount,dpd,risk_segment,status,loan_type,opened_at,timezone,success_payment_amount,success_payment_count,recovery_rate,dpd_band
ACC0021172,507507.55,618905.66,1,MEDIUM,CLOSED,CREDIT_CARD,08-03-2025 21:19,Asia/Dubai,124955.58,1,0.20189762,Jan-30
ACC0021173,516125.7,314379.02,15,MEDIUM,ACTIVE,BNPL,04-06-2024 02:13,UTC,83050.24,1,0.264172336,Jan-30
ACC0021174,463799.44,184600.75,75,NPA,ACTIVE,AUTO,25-09-2025 10:27,Asia/Kolkata,0,0,0,61-90
ACC0021175,634597.88,12147.03,90,MEDIUM,PAID,CONSUMER,21-05-2024 17:15,Asia/Kolkata,0,0,0,61-90
ACC0021176,652459.1,367366.72,5,LOW,PAID,CONSUMER,28-04-2025 09:21,Asia/Dubai,281149.63,5,0.765310559,Jan-30
ACC0021177,750984.69,394031.76,90,LOW,WRITEOFF,CREDIT_CARD,07-08-2025 02:00,Asia/Kolkata,115497.66,1,0.293117641,61-90
ACC0021178,631280.15,313853.75,75,LOW,CLOSED,PERSONAL,14-05-2025 13:10,UTC,100939.92,2,0.32161451,61-90
ACC0021179,471824.57,681148.46,30,LOW,PAID,BNPL,29-12-2024 10:24,Asia/Dubai,97163.43,1,0.14264648,Jan-30
ACC0021180,136507.07,436081.35,120,HIGH,WRITEOFF,CREDIT_CARD,16-11-2025 05:20,Asia/Kolkata,0,0,0,91-180
ACC0021181,194973.79,322395.6,30,LOW,ACTIVE,BNPL,17-05-2025 07:35,Asia/Kolkata,0,0,0,Jan-30
ACC0021182,525515.43,248877.54,180,NPA,ACTIVE,PERSONAL,11-10-2024 03:00,Asia/Dubai,0,0,0,91-180
ACC0021183,623342.54,157440.21,1,NPA,CLOSED,PERSONAL,26-08-2024 16:15,Asia/Kolkata,100169.67,1,0.636239433,Jan-30
ACC0021184,491293.64,660513.85,0,LOW,WRITEOFF,CONSUMER,06-08-2024 07:05,Asia/Dubai,0,0,0,0
ACC0021185,798608.78,469724.53,120,NPA,CLOSED,BNPL,03-06-2024 14:28,Asia/Dubai,369553.03,3,0.786744158,91-180
ACC0021186,111834.76,162792.09,1,HIGH,CLOSED,PERSONAL,23-03-2025 20:22,Asia/Dubai,0,0,0,Jan-30
ACC0021187,300309.64,358477.31,30,HIGH,PAID,CONSUMER,03-03-2025 20:45,Asia/Dubai,0,0,0,Jan-30
ACC0021188,424715.25,495194.9,5,HIGH,WRITEOFF,PERSONAL,13-03-2025 17:14,Asia/Dubai,23155.97,2,0.046761326,Jan-30
ACC0021189,304414.54,407420.41,60,LOW,CLOSED,CREDIT_CARD,08-06-2025 12:20,Asia/Kolkata,0,0,0,31-60
ACC0021190,643072.51,50565.18,75,MEDIUM,ACTIVE,PERSONAL,01-07-2024 00:05,Asia/Kolkata,0,0,0,61-90
ACC0021191,110418.78,519457.9,180,HIGH,ACTIVE,PERSONAL,16-08-2025 11:16,Asia/Dubai,0,0,0,91-180
ACC0021192,652355.92,636124.13,60,MEDIUM,ACTIVE,BNPL,17-10-2024 20:00,Asia/Kolkata,57454.1,1,0.090319007,31-60
ACC0021193,170846.57,459254.29,180,LOW,ACTIVE,PERSONAL,14-10-2024 16:27,Asia/Kolkata,0,0,0,91-180
ACC0021194,84003.97,420761.91,15,NPA,WRITEOFF,AUTO,07-12-2024 03:10,Asia/Dubai,0,0,0,Jan-30
ACC0021195,346695.83,468684.36,15,NPA,WRITEOFF,PERSONAL,23-02-2024 07:27,Asia/Dubai,102647.46,1,0.219011917,Jan-30
ACC0021196,67783.55,645517.99,15,MEDIUM,PAID,CREDIT_CARD,16-09-2024 00:20,Asia/Kolkata,0,0,0,Jan-30
ACC0021197,608814.3,573425.25,180,MEDIUM,CLOSED,CONSUMER,08-11-2025 11:32,Asia/Dubai,114467.46,3,0.199620543,91-180
ACC0021198,337504.79,688995.82,45,MEDIUM,WRITEOFF,CREDIT_CARD,09-09-2025 13:00,Asia/Dubai,0,0,0,31-60
ACC0021199,46617.95,579924.24,90,LOW,ACTIVE,CONSUMER,10-04-2024 19:51,Asia/Dubai,250566.19,2,0.432067109,61-90
ACC0021200,429356.82,583265.85,15,NPA,PAID,CREDIT_CARD,02-03-2024 11:56,Asia/Dubai,0,0,0,Jan-30
ACC0021201,523701.93,561041.59,75,MEDIUM,CLOSED,AUTO,01-12-2024 22:56,Asia/Dubai,0,0,0,61-90
ACC0021202,566026.21,363992.54,30,HIGH,PAID,CREDIT_CARD,27-07-2024 13:37,Asia/Kolkata,52648.15,1,0.144640739,Jan-30
ACC0021203,99909.84,60614.16,180,HIGH,WRITEOFF,AUTO,10-04-2025 19:10,Asia/Dubai,0,0,0,91-180
ACC0021204,89474.18,427040.02,0,MEDIUM,WRITEOFF,BNPL,08-02-2025 04:45,Asia/Kolkata,0,0,0,0
ACC0021205,561799.91,333479.3,120,MEDIUM,WRITEOFF,CONSUMER,14-07-2024 18:46,UTC,86585.56,1,0.259642982,91-180
ACC0021206,186955.36,672989.45,30,LOW,ACTIVE,CREDIT_CARD,24-08-2024 21:05,UTC,0,0,0,Jan-30
ACC0021207,627392.68,297017.36,1,MEDIUM,CLOSED,BNPL,24-10-2024 01:59,UTC,266153.71,2,0.89608806,Jan-30
ACC0021208,315919.03,324436.9,0,LOW,ACTIVE,PERSONAL,10-06-2025 17:28,Asia/Kolkata,0,0,0,0
ACC0021209,354318.49,45474.25,5,NPA,ACTIVE,BNPL,01-06-2025 16:42,Asia/Kolkata,0,0,0,Jan-30
ACC0021210,763114.27,38249.08,75,MEDIUM,PAID,AUTO,23-12-2024 09:30,UTC,298205.04,3,7.796397717,61-90
ACC0021211,320030.35,1876.44,1,LOW,WRITEOFF,AUTO,03-02-2024 00:00,UTC,73821.26,1,39.34112468,Jan-30
ACC0021212,225571.59,104488.67,180,LOW,ACTIVE,PERSONAL,11-09-2024 04:42,Asia/Kolkata,54554.27,1,0.522107038,91-180
ACC0021213,39920.31,259864.21,75,NPA,ACTIVE,PERSONAL,16-02-2025 16:13,Asia/Dubai,0,0,0,61-90
ACC0021214,458532.87,511902.23,90,LOW,WRITEOFF,AUTO,10-08-2025 14:37,UTC,221703.53,3,0.43309741,61-90
ACC0021215,82541.88,660266.96,15,LOW,ACTIVE,BNPL,04-01-2025 08:32,Asia/Dubai,0,0,0,Jan-30
ACC0021216,633036.39,173669.86,180,LOW,PAID,BNPL,28-06-2024 07:38,UTC,0,0,0,91-180
ACC0021217,729729.97,117807.98,60,LOW,PAID,PERSONAL,09-05-2025 11:46,Asia/Kolkata,121873.94,1,1.034513451,31-60
ACC0021218,308967.57,483245.37,15,LOW,CLOSED,AUTO,25-01-2025 13:16,UTC,135480.34,1,0.280355174,Jan-30
ACC0021219,64188.09,640083.37,15,HIGH,CLOSED,PERSONAL,13-07-2024 06:42,Asia/Kolkata,34698.53,1,0.054209392,Jan-30
ACC0021220,70192.3,381586.48,120,HIGH,ACTIVE,PERSONAL,15-04-2025 20:25,Asia/Kolkata,119325.46,1,0.312708826,91-180
ACC0021221,480306.24,394012.12,180,LOW,CLOSED,CREDIT_CARD,21-12-2024 09:17,UTC,0,0,0,91-180
ACC0021222,476803.81,53470.34,1,LOW,PAID,PERSONAL,25-04-2024 13:44,UTC,177306.64,2,3.315981159,Jan-30
ACC0021223,528685.62,425331.13,60,NPA,ACTIVE,PERSONAL,15-11-2025 10:13,Asia/Dubai,0,0,0,31-60
ACC0021224,785153.11,443851.16,90,HIGH,CLOSED,PERSONAL,27-07-2024 22:57,UTC,0,0,0,61-90
ACC0021225,491859.45,135052.5,15,HIGH,CLOSED,CONSUMER,03-11-2025 08:30,UTC,0,0,0,Jan-30
ACC0021226,568523.87,554206.33,15,MEDIUM,PAID,CONSUMER,07-02-2025 16:54,Asia/Kolkata,201462.07,2,0.36351456,Jan-30
ACC0021227,296576.52,86191.49,45,NPA,WRITEOFF,AUTO,26-06-2025 10:57,Asia/Dubai,0,0,0,31-60
ACC0021228,638896.4,156261.09,180,LOW,PAID,PERSONAL,28-01-2025 09:59,Asia/Dubai,0,0,0,91-180
ACC0021229,29040.97,27571.36,75,MEDIUM,ACTIVE,CONSUMER,06-06-2025 21:50,Asia/Dubai,0,0,0,61-90
ACC0021230,445815.21,436268,1,NPA,PAID,CONSUMER,05-11-2024 21:20,UTC,241240.69,2,0.552964439,Jan-30
ACC0021231,550902.6,367441.74,75,MEDIUM,ACTIVE,BNPL,21-08-2025 11:35,Asia/Kolkata,0,0,0,61-90
ACC0021232,596714.8,545243.02,1,NPA,PAID,CONSUMER,04-09-2024 15:24,UTC,0,0,0,Jan-30
ACC0021233,229703.86,197787.57,15,HIGH,WRITEOFF,CONSUMER,26-05-2025 12:15,Asia/Kolkata,56546.16,1,0.285893396,Jan-30
ACC0021234,636419.51,360575.84,1,MEDIUM,ACTIVE,AUTO,22-09-2025 20:58,Asia/Dubai,0,0,0,Jan-30
ACC0021235,72959.46,376360.44,0,MEDIUM,WRITEOFF,AUTO,15-11-2025 22:55,Asia/Dubai,0,0,0,0
ACC0021236,392513.12,155752.58,30,NPA,WRITEOFF,AUTO,29-07-2025 06:59,Asia/Dubai,76824.79,1,0.493248908,Jan-30
ACC0021237,691726.52,373719.62,90,NPA,ACTIVE,BNPL,21-02-2025 09:12,Asia/Dubai,0,0,0,61-90
ACC0021238,601537.88,552324.76,45,LOW,WRITEOFF,CONSUMER,18-06-2025 12:11,Asia/Kolkata,0,0,0,31-60
ACC0021239,645193.09,537570.58,30,HIGH,PAID,PERSONAL,16-06-2025 01:11,UTC,79606.93,1,0.148086471,Jan-30
ACC0021240,22346.79,179654.07,1,LOW,CLOSED,AUTO,01-02-2024 17:42,Asia/Kolkata,0,0,0,Jan-30
ACC0021241,663341.82,305218.12,75,HIGH,CLOSED,BNPL,03-02-2025 15:49,Asia/Dubai,38844.32,1,0.127267411,61-90
ACC0021242,644188.41,85321.54,15,HIGH,PAID,AUTO,18-09-2025 02:59,Asia/Kolkata,0,0,0,Jan-30
ACC0021243,11481.27,461976.16,90,MEDIUM,PAID,CREDIT_CARD,07-08-2024 14:50,Asia/Dubai,143967.71,1,0.311634501,61-90
ACC0021244,35032.05,673084.86,75,LOW,ACTIVE,AUTO,24-02-2025 21:40,UTC,0,0,0,61-90
ACC0021245,640902.89,352163.29,120,MEDIUM,CLOSED,AUTO,28-09-2025 19:24,Asia/Kolkata,0,0,0,91-180
ACC0021246,179020.99,3678.38,60,HIGH,WRITEOFF,BNPL,04-03-2025 10:27,Asia/Kolkata,0,0,0,31-60
ACC0021247,282470.28,427570.11,30,NPA,PAID,CONSUMER,27-07-2025 13:07,UTC,179822.07,2,0.420567448,Jan-30
ACC0021248,418697.72,461678.58,5,LOW,ACTIVE,BNPL,04-04-2024 10:06,UTC,0,0,0,Jan-30
ACC0021249,518983.13,451255.02,0,LOW,ACTIVE,PERSONAL,15-06-2025 01:34,UTC,0,0,0,0
ACC0021250,89346.65,248759.57,75,HIGH,PAID,CONSUMER,19-04-2024 19:00,Asia/Kolkata,108568.63,1,0.436440013,61-90
ACC0021251,577294.81,5691.87,5,LOW,CLOSED,AUTO,28-08-2025 15:54,Asia/Kolkata,0,0,0,Jan-30
ACC0021252,445263.63,413837.45,1,MEDIUM,PAID,AUTO,12-06-2024 14:42,Asia/Dubai,16995.09,1,0.041067066,Jan-30
ACC0021253,754508.25,70846.28,60,NPA,ACTIVE,CREDIT_CARD,07-05-2025 11:20,Asia/Dubai,41813.93,1,0.59020643,31-60
ACC0021254,566359.99,584064.52,75,NPA,WRITEOFF,BNPL,17-03-2024 15:09,Asia/Kolkata,0,0,0,61-90
ACC0021255,778884.67,601599.06,120,MEDIUM,PAID,CONSUMER,19-07-2024 03:47,UTC,236085.31,2,0.392429652,91-180
ACC0021256,275306.9,677134.02,120,NPA,ACTIVE,AUTO,27-08-2024 11:45,UTC,0,0,0,91-180
ACC0021257,466269.43,500192.45,30,LOW,CLOSED,PERSONAL,30-09-2024 13:59,Asia/Dubai,0,0,0,Jan-30
ACC0021258,484357.69,667369.64,1,LOW,ACTIVE,BNPL,17-10-2024 07:23,Asia/Dubai,35859.97,1,0.053733295,Jan-30
ACC0021259,666265.88,672766.37,75,MEDIUM,ACTIVE,BNPL,28-08-2025 05:07,Asia/Kolkata,77758.04,1,0.115579558,61-90
ACC0021260,211685.01,679397.2,0,HIGH,ACTIVE,AUTO,20-07-2024 06:32,Asia/Kolkata,0,0,0,0
ACC0021261,352348.87,637906.66,30,HIGH,ACTIVE,CONSUMER,20-10-2024 15:06,UTC,0,0,0,Jan-30
ACC0021262,759438.77,257851.67,5,LOW,PAID,BNPL,26-04-2024 09:37,Asia/Dubai,129342.34,1,0.501615289,Jan-30
ACC0021263,93302.31,20677.3,90,HIGH,WRITEOFF,AUTO,30-07-2024 02:03,Asia/Dubai,0,0,0,61-90
ACC0021264,16892.41,603033.2,75,LOW,PAID,CONSUMER,29-10-2025 09:06,Asia/Kolkata,0,0,0,61-90
ACC0021265,571567.63,314549.01,15,LOW,ACTIVE,CREDIT_CARD,18-09-2025 23:28,Asia/Dubai,0,0,0,Jan-30
ACC0021266,663654.22,349929.78,180,NPA,ACTIVE,BNPL,19-09-2024 05:56,UTC,130783.72,1,0.373742755,91-180
ACC0021267,503844.28,468732.34,15,NPA,ACTIVE,CONSUMER,29-06-2024 22:40,UTC,0,0,0,Jan-30
ACC0021268,697485.33,229487.76,30,HIGH,WRITEOFF,CREDIT_CARD,07-03-2024 00:47,UTC,29345.5,1,0.127873922,Jan-30
ACC0021269,206114.3,265748.01,5,LOW,CLOSED,BNPL,17-03-2024 11:03,UTC,0,0,0,Jan-30
ACC0021270,618426.66,140541.17,30,NPA,PAID,PERSONAL,15-07-2025 20:40,UTC,0,0,0,Jan-30
ACC0021271,694761.54,252351.28,1,LOW,WRITEOFF,AUTO,09-04-2025 11:36,UTC,36265.59,2,0.143710743,Jan-30
ACC0021272,347654.16,493247.33,180,HIGH,WRITEOFF,PERSONAL,10-10-2025 16:42,UTC,0,0,0,91-180
ACC0021273,391812.99,9436.37,75,NPA,CLOSED,AUTO,08-11-2025 18:08,Asia/Kolkata,0,0,0,61-90
ACC0021274,169072.28,622950.68,0,HIGH,WRITEOFF,AUTO,17-10-2025 23:24,Asia/Kolkata,0,0,0,0
ACC0021275,512164.56,415265.02,120,NPA,WRITEOFF,BNPL,08-03-2025 12:58,Asia/Kolkata,135384.42,1,0.326019321,91-180
ACC0021276,724094.97,312452.23,90,MEDIUM,PAID,BNPL,11-03-2024 21:42,UTC,96050.53,1,0.307408688,61-90
ACC0021277,153520.39,103315.34,180,HIGH,CLOSED,PERSONAL,04-06-2025 23:56,Asia/Kolkata,0,0,0,91-180
ACC0021278,107156.08,173541.72,180,MEDIUM,ACTIVE,BNPL,31-08-2024 03:30,Asia/Dubai,0,0,0,91-180
ACC0021279,664546.2,391363.86,0,NPA,WRITEOFF,CONSUMER,05-09-2025 18:26,Asia/Kolkata,139375.12,2,0.3561267,0
ACC0021280,144745.91,14837.15,45,NPA,WRITEOFF,CREDIT_CARD,10-01-2024 11:39,Asia/Kolkata,0,0,0,31-60
ACC0021281,724192.58,249968.79,90,LOW,PAID,PERSONAL,09-08-2024 20:25,Asia/Dubai,0,0,0,61-90
ACC0021282,693720.26,131384.24,1,MEDIUM,PAID,AUTO,11-10-2024 18:28,Asia/Dubai,0,0,0,Jan-30
ACC0021283,155556.5,233360.69,45,NPA,ACTIVE,BNPL,21-04-2025 20:46,Asia/Dubai,0,0,0,31-60
ACC0021284,212199.83,425183.2,120,HIGH,WRITEOFF,PERSONAL,12-04-2024 00:55,Asia/Dubai,0,0,0,91-180
ACC0021285,189681.41,540719.23,120,LOW,PAID,PERSONAL,25-06-2024 23:30,Asia/Dubai,0,0,0,91-180
ACC0021286,125722.98,295298.96,90,MEDIUM,ACTIVE,CONSUMER,22-01-2024 18:15,UTC,0,0,0,61-90
ACC0021287,777836.99,284197.35,180,LOW,PAID,BNPL,05-02-2025 14:38,Asia/Dubai,87414.12,1,0.30758246,91-180
ACC0021288,281744.12,496789.07,30,LOW,CLOSED,BNPL,24-10-2024 00:26,Asia/Dubai,113617.29,1,0.22870328,Jan-30
ACC0021289,650622.96,440977.82,0,NPA,PAID,PERSONAL,29-09-2025 14:59,UTC,285860.17,3,0.648241605,0
ACC0021290,13801.51,326325.72,120,HIGH,ACTIVE,CREDIT_CARD,21-06-2024 09:46,Asia/Dubai,0,0,0,91-180
ACC0021291,395557.59,260124.01,180,NPA,ACTIVE,PERSONAL,19-05-2024 18:34,UTC,0,0,0,91-180
ACC0021292,704343.29,655847.67,45,MEDIUM,CLOSED,CREDIT_CARD,07-04-2025 13:24,Asia/Kolkata,9690.21,1,0.014775093,31-60
ACC0021293,643624.56,206230.22,30,HIGH,PAID,CREDIT_CARD,22-04-2025 22:30,Asia/Dubai,0,0,0,Jan-30
ACC0021294,115227.58,545987.6,0,NPA,PAID,CONSUMER,22-08-2025 17:42,Asia/Dubai,61899.85,1,0.113372263,0
ACC0021295,206313.8,256857.92,120,NPA,PAID,CONSUMER,03-08-2024 23:54,Asia/Dubai,0,0,0,91-180
ACC0021296,64328.92,62803.8,120,MEDIUM,WRITEOFF,AUTO,16-06-2025 01:08,Asia/Dubai,0,0,0,91-180
ACC0021297,779264.71,591722.14,45,NPA,WRITEOFF,PERSONAL,22-10-2024 07:58,Asia/Kolkata,0,0,0,31-60
ACC0021298,199388.22,698279.79,60,MEDIUM,ACTIVE,CONSUMER,25-03-2024 20:55,UTC,0,0,0,31-60
ACC0021299,389981.85,417819.75,15,NPA,PAID,BNPL,14-06-2024 03:04,Asia/Kolkata,0,0,0,Jan-30
ACC0021300,129103.89,562310.07,180,MEDIUM,ACTIVE,CONSUMER,26-06-2025 15:05,UTC,0,0,0,91-180
ACC0021301,563898.51,502448.26,120,MEDIUM,ACTIVE,PERSONAL,21-03-2025 04:02,Asia/Kolkata,23417.49,1,0.046606769,91-180
ACC0021302,524579.33,69721.86,60,HIGH,PAID,AUTO,17-04-2025 22:42,Asia/Dubai,14605.89,1,0.209487957,31-60
ACC0021303,359285.38,143294.03,60,HIGH,CLOSED,CONSUMER,19-11-2025 05:02,Asia/Kolkata,0,0,0,31-60
ACC0021304,195309.23,691945.27,30,MEDIUM,ACTIVE,BNPL,16-04-2024 19:06,Asia/Dubai,144508.88,1,0.208844379,Jan-30
ACC0021305,348979.34,361496.05,180,MEDIUM,WRITEOFF,AUTO,21-05-2025 04:38,Asia/Dubai,0,0,0,91-180
ACC0021306,702057.32,621215.36,30,NPA,CLOSED,CREDIT_CARD,15-07-2025 19:50,Asia/Kolkata,0,0,0,Jan-30
ACC0021307,300102.37,570361.21,45,MEDIUM,ACTIVE,BNPL,10-11-2025 03:42,Asia/Dubai,111960.87,2,0.196298184,31-60
ACC0021308,780027.27,673035.8,0,MEDIUM,PAID,BNPL,07-01-2025 02:47,UTC,0,0,0,0
ACC0021309,588673.58,57249.25,30,MEDIUM,CLOSED,CREDIT_CARD,20-11-2025 00:27,Asia/Kolkata,56362.23,1,0.984505998,Jan-30
ACC0021310,396177.42,440837.19,90,HIGH,WRITEOFF,CREDIT_CARD,11-06-2025 05:08,Asia/Dubai,0,0,0,61-90
ACC0021311,754339.95,372514.08,60,NPA,WRITEOFF,PERSONAL,10-10-2024 02:36,UTC,48074.57,1,0.12905437,31-60
ACC0021312,351966.25,222599.63,90,MEDIUM,PAID,CREDIT_CARD,08-01-2024 04:49,Asia/Dubai,0,0,0,61-90
ACC0021313,635310.78,605062.78,30,HIGH,PAID,CREDIT_CARD,03-04-2024 23:39,Asia/Kolkata,56698.57,1,0.093706921,Jan-30
ACC0021314,149492.41,167062.88,180,HIGH,ACTIVE,CREDIT_CARD,20-10-2025 04:40,Asia/Dubai,0,0,0,91-180
ACC0021315,392643.78,53822.8,75,MEDIUM,ACTIVE,CONSUMER,22-05-2025 17:11,Asia/Dubai,0,0,0,61-90
ACC0021316,334346.39,168059.65,75,NPA,ACTIVE,CONSUMER,28-07-2025 10:59,Asia/Dubai,0,0,0,61-90
ACC0021317,316226.91,248072.93,1,NPA,WRITEOFF,BNPL,03-07-2024 08:07,Asia/Kolkata,132323,2,0.533403624,Jan-30
ACC0021318,347243.26,111823.57,60,HIGH,WRITEOFF,CONSUMER,03-03-2025 23:53,Asia/Dubai,0,0,0,31-60
ACC0021319,658601.97,95369.61,180,LOW,PAID,CONSUMER,05-08-2025 22:52,Asia/Kolkata,0,0,0,91-180
ACC0021320,687744.95,177031.7,1,NPA,WRITEOFF,BNPL,10-11-2025 00:36,UTC,0,0,0,Jan-30
ACC0021321,419687.91,493403.13,45,HIGH,ACTIVE,CONSUMER,27-03-2025 18:01,UTC,82771.59,1,0.167756516,31-60
ACC0021322,131367.39,303108.11,30,NPA,WRITEOFF,BNPL,08-06-2025 02:46,Asia/Kolkata,78035,1,0.257449397,Jan-30
ACC0021323,735366.56,696235.8,75,NPA,ACTIVE,CREDIT_CARD,17-04-2025 04:37,Asia/Kolkata,0,0,0,61-90
ACC0021324,282175.9,218241.94,180,LOW,CLOSED,BNPL,08-12-2024 06:13,UTC,0,0,0,91-180
ACC0021325,296024.78,17689.81,45,HIGH,PAID,PERSONAL,19-11-2024 18:01,UTC,314033.69,3,17.75223646,31-60
ACC0021326,548612.77,688586.13,1,LOW,WRITEOFF,CREDIT_CARD,01-08-2025 12:55,Asia/Dubai,0,0,0,Jan-30
ACC0021327,225559.06,521829.98,30,LOW,WRITEOFF,BNPL,10-11-2024 15:09,UTC,0,0,0,Jan-30
ACC0021328,460715.93,460451.65,0,HIGH,PAID,BNPL,06-05-2024 07:23,Asia/Kolkata,0,0,0,0
ACC0021329,85224.04,47815.24,5,HIGH,CLOSED,PERSONAL,11-06-2025 12:07,UTC,0,0,0,Jan-30
ACC0021330,32286.09,148534.2,1,HIGH,CLOSED,BNPL,05-05-2025 14:16,Asia/Dubai,132786.09,1,0.893976539,Jan-30
ACC0021331,278327.87,278996.53,15,MEDIUM,PAID,AUTO,07-09-2024 22:35,Asia/Kolkata,82572.84,1,0.295963681,Jan-30
ACC0021332,618678.38,297064.3,45,HIGH,ACTIVE,PERSONAL,26-02-2024 16:45,UTC,98000.91,1,0.329897972,31-60
ACC0021333,467272.69,577699.79,180,MEDIUM,CLOSED,AUTO,21-04-2025 16:57,UTC,0,0,0,91-180
ACC0021334,784741.67,438601.75,120,NPA,CLOSED,BNPL,04-01-2024 00:32,UTC,0,0,0,91-180
ACC0021335,608195.08,580682.89,75,LOW,WRITEOFF,PERSONAL,29-06-2024 20:14,Asia/Kolkata,111681.33,1,0.192327571,61-90
ACC0021336,97646.67,570652.67,75,MEDIUM,WRITEOFF,BNPL,07-02-2025 13:04,UTC,0,0,0,61-90
ACC0021337,761712.01,513243.54,75,MEDIUM,WRITEOFF,CREDIT_CARD,03-05-2025 09:47,Asia/Kolkata,0,0,0,61-90
ACC0021338,707465.99,205653.05,30,MEDIUM,CLOSED,CREDIT_CARD,06-08-2025 13:36,Asia/Kolkata,0,0,0,Jan-30
ACC0021339,387654.9,258175.81,5,MEDIUM,WRITEOFF,CONSUMER,04-04-2025 05:46,Asia/Dubai,148837.33,1,0.576496032,Jan-30
ACC0021340,39140.77,154353.36,15,HIGH,ACTIVE,CONSUMER,11-08-2024 08:01,UTC,8519.96,1,0.055197762,Jan-30
ACC0021341,243308.82,230618.2,75,NPA,WRITEOFF,AUTO,22-03-2024 21:44,UTC,207503.34,2,0.899770009,61-90
ACC0021342,722407.78,624225.3,60,LOW,WRITEOFF,PERSONAL,28-01-2024 05:06,Asia/Kolkata,54499.28,1,0.087307067,31-60
ACC0021343,425834.97,81564.89,120,NPA,PAID,PERSONAL,10-09-2025 22:08,Asia/Kolkata,123676.45,1,1.516295185,91-180
ACC0021344,195042.74,179761.68,15,HIGH,CLOSED,CREDIT_CARD,03-04-2025 15:12,Asia/Kolkata,0,0,0,Jan-30
ACC0021345,772707.65,446801.02,30,LOW,WRITEOFF,AUTO,10-04-2024 18:33,UTC,68481.56,1,0.153270823,Jan-30
ACC0021346,630386.68,462812.2,30,LOW,CLOSED,AUTO,31-03-2024 03:11,Asia/Kolkata,0,0,0,Jan-30
ACC0021347,589890.62,659537.75,90,NPA,CLOSED,PERSONAL,29-04-2025 00:59,UTC,135321.91,1,0.205176899,61-90
ACC0021348,705531.87,84252.41,0,HIGH,WRITEOFF,CREDIT_CARD,02-05-2024 22:29,Asia/Dubai,0,0,0,0
ACC0021349,708298.6,77267.27,5,LOW,CLOSED,CREDIT_CARD,15-02-2025 23:20,Asia/Kolkata,190720.57,2,2.468322875,Jan-30
ACC0021350,737971.64,590920.28,75,MEDIUM,CLOSED,AUTO,02-02-2025 22:27,Asia/Kolkata,198973.08,2,0.336717298,61-90
ACC0021351,249414.57,471325.61,30,NPA,PAID,CREDIT_CARD,25-01-2025 21:14,UTC,0,0,0,Jan-30
ACC0021352,211521.93,592282.3,120,NPA,WRITEOFF,AUTO,01-11-2024 11:25,Asia/Kolkata,110425.29,1,0.186440301,91-180
ACC0021353,289215,23377.69,45,NPA,CLOSED,PERSONAL,25-07-2024 03:54,Asia/Kolkata,0,0,0,31-60
ACC0021354,395534.79,402893.88,180,HIGH,ACTIVE,BNPL,18-04-2024 10:42,Asia/Kolkata,279603.69,2,0.693988427,91-180
ACC0021355,481026.86,684989.23,1,LOW,ACTIVE,CREDIT_CARD,21-01-2025 09:44,UTC,108234.48,1,0.158009024,Jan-30
ACC0021356,461602.91,334977.08,90,NPA,ACTIVE,CONSUMER,14-04-2024 06:30,Asia/Kolkata,153170.07,2,0.457255374,61-90
ACC0021357,403307.39,297978.91,5,HIGH,ACTIVE,CREDIT_CARD,25-12-2024 22:43,UTC,62476.35,1,0.20966702,Jan-30
ACC0021358,583329.17,418218.92,0,MEDIUM,PAID,BNPL,13-04-2024 11:44,UTC,0,0,0,0
ACC0021359,640265.97,68101.66,30,HIGH,PAID,CONSUMER,08-06-2024 05:11,Asia/Dubai,97466.31,1,1.431188461,Jan-30
ACC0021360,614880.02,163138.17,0,HIGH,ACTIVE,CONSUMER,08-10-2025 18:31,UTC,141243.84,1,0.86579272,0
ACC0021361,212963.65,60644.46,30,MEDIUM,ACTIVE,CONSUMER,11-03-2024 02:54,Asia/Kolkata,112160.77,1,1.849480892,Jan-30
ACC0021362,392385.04,636193.98,120,LOW,PAID,CREDIT_CARD,05-10-2025 19:21,UTC,118859.72,1,0.186829369,91-180
ACC0021363,594214.12,488105.19,60,MEDIUM,PAID,BNPL,05-08-2024 06:09,Asia/Dubai,0,0,0,31-60
ACC0021364,689038.56,311951.96,45,HIGH,PAID,CREDIT_CARD,08-11-2024 11:13,UTC,0,0,0,31-60
ACC0021365,443839.32,588450.82,180,HIGH,PAID,PERSONAL,14-08-2024 22:52,Asia/Kolkata,0,0,0,91-180
ACC0021366,386308.24,25906.4,30,HIGH,CLOSED,CREDIT_CARD,01-02-2024 09:26,Asia/Kolkata,0,0,0,Jan-30
ACC0021367,416894.99,151719.54,120,LOW,ACTIVE,BNPL,26-05-2025 18:42,Asia/Kolkata,69516.68,1,0.458192003,91-180
ACC0021368,329925.86,478165.62,15,HIGH,PAID,PERSONAL,15-03-2025 18:08,UTC,0,0,0,Jan-30
ACC0021369,13431.97,115054.77,75,NPA,PAID,BNPL,23-08-2025 05:22,Asia/Dubai,128766.77,1,1.119178023,61-90
ACC0021370,787928.99,547026.3,0,MEDIUM,ACTIVE,CREDIT_CARD,14-08-2025 05:09,Asia/Dubai,20839.61,1,0.038096176,0
ACC0021371,459645.59,428947.99,75,NPA,ACTIVE,AUTO,08-09-2024 02:53,UTC,0,0,0,61-90
